source,target,angle_rad
SYN_concave_u_r000_c000,SYN_concave_u_r000_c001,0.0
SYN_concave_u_r000_c001,SYN_concave_u_r000_c000,3.141592653589793
SYN_concave_u_r000_c000,SYN_concave_u_r001_c000,-1.5707963267948966
SYN_concave_u_r001_c000,SYN_concave_u_r000_c000,1.5707963267948966
SYN_concave_u_r000_c001,SYN_concave_u_r000_c002,0.0
SYN_concave_u_r000_c002,SYN_concave_u_r000_c001,3.141592653589793
SYN_concave_u_r000_c001,SYN_concave_u_r001_c001,-1.5707963267948966
SYN_concave_u_r001_c001,SYN_concave_u_r000_c001,1.5707963267948966
SYN_concave_u_r000_c002,SYN_concave_u_r000_c003,0.0
SYN_concave_u_r000_c003,SYN_concave_u_r000_c002,3.141592653589793
SYN_concave_u_r000_c002,SYN_concave_u_r001_c002,-1.5707963267948966
SYN_concave_u_r001_c002,SYN_concave_u_r000_c002,1.5707963267948966
SYN_concave_u_r000_c003,SYN_concave_u_r001_c003,-1.5707963267948966
SYN_concave_u_r001_c003,SYN_concave_u_r000_c003,1.5707963267948966
SYN_concave_u_r000_c013,SYN_concave_u_r000_c014,0.0
SYN_concave_u_r000_c014,SYN_concave_u_r000_c013,3.141592653589793
SYN_concave_u_r000_c013,SYN_concave_u_r001_c013,-1.5707963267948966
SYN_concave_u_r001_c013,SYN_concave_u_r000_c013,1.5707963267948966
SYN_concave_u_r000_c014,SYN_concave_u_r000_c015,0.0
SYN_concave_u_r000_c015,SYN_concave_u_r000_c014,3.141592653589793
SYN_concave_u_r000_c014,SYN_concave_u_r001_c014,-1.5707963267948966
SYN_concave_u_r001_c014,SYN_concave_u_r000_c014,1.5707963267948966
SYN_concave_u_r000_c015,SYN_concave_u_r000_c016,0.0
SYN_concave_u_r000_c016,SYN_concave_u_r000_c015,3.141592653589793
SYN_concave_u_r000_c015,SYN_concave_u_r001_c015,-1.5707963267948966
SYN_concave_u_r001_c015,SYN_concave_u_r000_c015,1.5707963267948966
SYN_concave_u_r000_c016,SYN_concave_u_r001_c016,-1.5707963267948966
SYN_concave_u_r001_c016,SYN_concave_u_r000_c016,1.5707963267948966
SYN_concave_u_r001_c000,SYN_concave_u_r001_c001,0.0
SYN_concave_u_r001_c001,SYN_concave_u_r001_c000,3.141592653589793
SYN_concave_u_r001_c000,SYN_concave_u_r002_c000,-1.5707963267948966
SYN_concave_u_r002_c000,SYN_concave_u_r001_c000,1.5707963267948966
SYN_concave_u_r001_c001,SYN_concave_u_r001_c002,0.0
SYN_concave_u_r001_c002,SYN_concave_u_r001_c001,3.141592653589793
SYN_concave_u_r001_c001,SYN_concave_u_r002_c001,-1.5707963267948966
SYN_concave_u_r002_c001,SYN_concave_u_r001_c001,1.5707963267948966
SYN_concave_u_r001_c002,SYN_concave_u_r001_c003,0.0
SYN_concave_u_r001_c003,SYN_concave_u_r001_c002,3.141592653589793
SYN_concave_u_r001_c002,SYN_concave_u_r002_c002,-1.5707963267948966
SYN_concave_u_r002_c002,SYN_concave_u_r001_c002,1.5707963267948966
SYN_concave_u_r001_c003,SYN_concave_u_r002_c003,-1.5707963267948966
SYN_concave_u_r002_c003,SYN_concave_u_r001_c003,1.5707963267948966
SYN_concave_u_r001_c013,SYN_concave_u_r001_c014,0.0
SYN_concave_u_r001_c014,SYN_concave_u_r001_c013,3.141592653589793
SYN_concave_u_r001_c013,SYN_concave_u_r002_c013,-1.5707963267948966
SYN_concave_u_r002_c013,SYN_concave_u_r001_c013,1.5707963267948966
SYN_concave_u_r001_c014,SYN_concave_u_r001_c015,0.0
SYN_concave_u_r001_c015,SYN_concave_u_r001_c014,3.141592653589793
SYN_concave_u_r001_c014,SYN_concave_u_r002_c014,-1.5707963267948966
SYN_concave_u_r002_c014,SYN_concave_u_r001_c014,1.5707963267948966
SYN_concave_u_r001_c015,SYN_concave_u_r001_c016,0.0
SYN_concave_u_r001_c016,SYN_concave_u_r001_c015,3.141592653589793
